区站号,数据类型,时间,入库时间,更正标识,本站气压,海平面气压,气温,水汽压,相对湿度,1分钟平均水平能见度,降水量,小时蒸发量,2分钟平均风向,风速,10分钟平均风向,10分钟平均风速,地面温度,草面（雪面）温度
57060/夏县,小时数据,2024-12-12 00,2024-12-12 00:01:02,000,980.8,1031.2,-2.9,4.6,93,2446,0.0,-,103,0.7,PPC,0.0,-0.6,-6.8
57060/夏县,小时数据,2024-12-11 23,2024-12-11 23:00:44,000,981.1,1031.4,-1.7,4.5,84,2937,0.0,-,326,0.8,329,0.9,-0.2,-5.8
57060/夏县,小时数据,2024-12-11 22,2024-12-11 22:01:00,000,981.7,1032.2,-0.5,4.5,77,3308,0.0,-,61,0.9,77,0.6,0.1,-4.5
57060/夏县,小时数据,2024-12-11 21,2024-12-11 21:00:47,000,981.7,1032.3,1.0,4.5,68,3856,0.0,-,296,1.2,317,1.3,0.7,-3.1
57060/夏县,小时数据,2024-12-11 20,2024-12-11 20:00:46,000,979.9,1030.3,3.0,4.5,60,4834,0.0,-,311,1.5,338,1.6,1.1,-1.0
57060/夏县,小时数据,2024-12-11 19,2024-12-11 19:00:44,000,978.8,1029.3,0.9,4.4,67,6204,0.0,-,150,1.5,143,1.5,1.1,-4.9
57060/夏县,小时数据,2024-12-11 18,2024-12-11 18:00:45,000,978.0,1028.3,2.7,4.3,58,6151,0.0,-,141,1.2,124,1.4,2.5,-4.4
57060/夏县,小时数据,2024-12-11 17,2024-12-11 17:00:45,000,977.9,1027.8,7.0,4.2,42,8630,0.0,-,276,0.8,277,1.0,5.3,0.6
57060/夏县,小时数据,2024-12-11 16,2024-12-11 16:00:45,000,977.8,1027.6,8.2,4.0,37,9709,0.0,-,218,2.1,242,1.7,8.7,10.4
57060/夏县,小时数据,2024-12-11 15,2024-12-11 15:00:46,000,978.4,1028.3,8.4,3.9,35,10561,0.0,-,225,1.5,232,2.3,11.3,14.8
57060/夏县,小时数据,2024-12-11 14,2024-12-11 14:00:46,000,979.0,1029.1,8.1,4.3,40,9780,0.0,-,252,2.4,228,2.1,12.7,17.0
57060/夏县,小时数据,2024-12-11 13,2024-12-11 13:00:45,000,979.6,1029.8,7.6,4.6,44,7443,0.0,-,188,2.1,179,1.7,12.9,16.5
57060/夏县,小时数据,2024-12-11 12,2024-12-11 12:00:45,000,980.9,1031.2,6.4,4.9,51,5992,0.0,-,305,1.8,281,1.9,11.6,15.8
57060/夏县,小时数据,2024-12-11 11,2024-12-11 11:00:45,000,981.3,1031.5,5.5,4.9,54,5649,0.0,-,265,0.5,217,1.2,9.0,13.2
57060/夏县,小时数据,2024-12-11 10,2024-12-11 10:00:45,000,981.6,1031.9,3.1,6.6,87,3378,0.0,-,195,0.3,PPC,0.0,5.2,8.9
57060/夏县,小时数据,2024-12-11 09,2024-12-11 09:00:44,000,982.3,1032.8,0.3,6.2,99,2609,0.0,-,8,1.3,7,1.3,0.8,2.2
57060/夏县,小时数据,2024-12-11 08,2024-12-11 08:00:45,000,982.2,1032.7,-0.8,5.7,99,2466,0.0,-,PPC,0.0,PPC,0.0,0.0,-2.0
57060/夏县,小时数据,2024-12-11 07,2024-12-11 07:00:44,000,982.2,1032.7,-0.6,5.7,98,2925,0.0,-,PPC,0.0,PPC,0.0,0.1,-1.5
57060/夏县,小时数据,2024-12-11 06,2024-12-11 06:00:45,000,981.8,1032.2,-0.3,5.8,97,2661,0.0,-,PPC,0.0,PPC,0.0,0.1,-0.8
57060/夏县,小时数据,2024-12-11 05,2024-12-11 05:00:40,000,981.8,1032.1,0.0,5.7,94,3800,0.0,-,332,0.7,320,0.8,0.1,-0.6
57060/夏县,小时数据,2024-12-11 04,2024-12-11 04:00:42,000,982.4,1032.7,0.1,5.8,94,6060,0.0,-,156,1.3,156,1.2,0.0,-0.8
57060/夏县,小时数据,2024-12-11 03,2024-12-11 03:00:47,000,981.9,1032.3,-1.1,5.6,100,5052,0.0,-,181,1.4,189,1.4,-0.1,-1.2
57060/夏县,小时数据,2024-12-11 02,2024-12-11 02:00:47,000,982.2,1032.7,-2.7,5.0,100,2315,0.0,-,147,1.6,154,1.4,-0.2,-2.7
57060/夏县,小时数据,2024-12-11 01,2024-12-11 01:00:53,000,982.0,1032.5,-2.8,5.0,100,1700,0.0,-,PPC,0.0,PPC,0.0,-0.4,-6.5
57060/夏县,小时数据,2024-12-11 00,2024-12-11 00:01:05,000,982.0,1032.4,-2.1,5.1,97,1502,0.0,-,PPC,0.0,93,0.5,-0.3,-6.3
57060/夏县,小时数据,2024-12-10 23,2024-12-10 23:00:46,000,981.8,1032.1,-0.3,5.4,90,3838,0.0,-,245,0.8,219,0.5,0.0,-5.2
57060/夏县,小时数据,2024-12-10 22,2024-12-10 22:00:49,000,981.0,1031.4,1.3,5.6,84,4278,0.0,-,141,1.4,140,1.4,0.5,-5.1
57060/夏县,小时数据,2024-12-10 21,2024-12-10 21:00:49,000,981.3,1031.8,2.4,6.0,82,4513,0.0,-,80,1.5,83,1.6,2.0,0.7
57060/夏县,小时数据,2024-12-10 20,2024-12-10 20:00:47,000,981.1,1031.6,3.1,5.8,76,5437,0.0,-,38,1.6,32,1.5,2.8,2.4
57060/夏县,小时数据,2024-12-10 19,2024-12-10 19:00:46,000,980.5,1031.0,3.3,5.6,73,6772,0.0,-,43,1.3,32,1.2,3.1,2.5
57060/夏县,小时数据,2024-12-10 18,2024-12-10 18:00:47,000,979.4,1029.8,4.0,5.2,64,8761,0.0,-,313,2.1,316,1.8,3.6,3.1
57060/夏县,小时数据,2024-12-10 17,2024-12-10 17:00:48,000,978.3,1028.7,4.5,5.1,60,9036,0.0,-,49,1.2,33,0.7,4.6,4.5
57060/夏县,小时数据,2024-12-10 16,2024-12-10 16:00:48,000,977.8,1028.2,4.7,5.1,60,9326,0.0,-,261,1.1,251,1.3,5.8,6.6
57060/夏县,小时数据,2024-12-10 15,2024-12-10 15:00:47,000,977.1,1027.5,4.9,5.1,59,11029,0.0,-,262,2.2,268,2.7,6.7,7.4
57060/夏县,小时数据,2024-12-10 14,2024-12-10 14:00:46,000,977.0,1027.3,5.9,4.7,51,10751,0.0,-,307,2.9,308,2.4,8.4,11.5
57060/夏县,小时数据,2024-12-10 13,2024-12-10 13:00:49,000,977.4,1027.7,5.9,4.2,45,10672,0.0,-,250,3.5,225,3.7,7.0,10.4
57060/夏县,小时数据,2024-12-10 12,2024-12-10 12:00:46,000,978.0,1028.4,5.5,4.4,49,6258,0.0,-,360,0.8,67,0.8,6.6,10.5
57060/夏县,小时数据,2024-12-10 11,2024-12-10 11:00:48,000,978.4,1028.9,4.5,4.5,54,5938,0.0,-,314,1.5,12,1.1,4.8,9.4
57060/夏县,小时数据,2024-12-10 10,2024-12-10 10:00:51,000,978.4,1029.1,2.1,5.1,72,3060,0.0,-,25,0.8,15,1.0,0.8,5.1
57060/夏县,小时数据,2024-12-10 09,2024-12-10 09:00:49,000,977.9,1028.7,-0.2,4.8,79,4625,0.0,-,354,0.7,335,0.4,-0.2,1.0
57060/夏县,小时数据,2024-12-10 08,2024-12-10 08:00:46,000,977.3,1028.1,-1.2,4.6,83,4781,0.0,-,26,1.3,26,1.1,-0.2,-1.3
57060/夏县,小时数据,2024-12-10 07,2024-12-10 07:00:49,000,976.7,1027.3,-1.6,4.7,87,6108,0.0,-,PPC,0.0,PPC,0.0,-0.3,-1.9
57060/夏县,小时数据,2024-12-10 06,2024-12-10 06:00:45,000,976.4,1026.8,-1.8,4.5,84,5146,0.0,-,14,1.0,24,0.7,-0.3,-2.1
57060/夏县,小时数据,2024-12-10 05,2024-12-10 05:00:47,000,976.4,1026.4,-2.4,4.5,88,5173,0.0,-,PPC,0.0,78,0.4,-0.4,-2.4
57060/夏县,小时数据,2024-12-10 04,2024-12-10 04:00:45,000,976.4,1026.4,-3.6,4.2,89,4882,0.0,-,PPC,0.0,PPC,0.0,-0.5,-3.7
57060/夏县,小时数据,2024-12-10 03,2024-12-10 03:00:48,000,976.5,1026.5,-3.8,4.1,88,4425,0.0,-,195,1.0,122,0.8,-0.6,-5.6
57060/夏县,小时数据,2024-12-10 02,2024-12-10 02:00:47,000,976.3,1026.3,-3.9,3.8,84,4538,0.0,-,34,1.1,27,1.1,-0.6,-5.7
57060/夏县,小时数据,2024-12-10 01,2024-12-10 01:00:51,000,976.1,1026.2,-3.8,3.8,82,4690,0.0,-,67,0.8,48,1.0,-0.5,-5.4
57060/夏县,小时数据,2024-12-10 00,2024-12-10 00:01:03,000,976.4,1026.6,-4.3,3.6,82,5705,0.0,-,PPC,0.0,PPC,0.0,-0.6,-6.7
57060/夏县,小时数据,2024-12-09 23,2024-12-09 23:00:49,000,976.3,1026.7,-3.7,3.5,75,4434,0.0,-,20,1.9,25,1.4,-0.6,-6.9
57060/夏县,小时数据,2024-12-09 22,2024-12-09 22:00:48,000,976.5,1027.1,-3.7,3.5,76,4543,0.0,-,175,1.2,173,0.8,-0.5,-7.8
57060/夏县,小时数据,2024-12-09 21,2024-12-09 21:00:49,000,976.2,1026.9,-2.6,3.5,69,4588,0.0,-,60,0.9,65,0.8,-0.3,-7.1
57060/夏县,小时数据,2024-12-09 20,2024-12-09 20:00:47,000,976.0,1026.6,-1.5,3.5,64,5886,0.0,-,105,1.2,94,1.3,0.0,-7.1
57060/夏县,小时数据,2024-12-09 19,2024-12-09 19:00:46,000,975.2,1025.7,-0.1,3.5,57,7858,0.0,-,137,1.2,134,1.1,0.8,-6.6
57060/夏县,小时数据,2024-12-09 18,2024-12-09 18:00:46,000,974.5,1024.7,2.7,3.5,47,11407,0.0,-,71,1.0,83,1.1,2.2,-4.9
57060/夏县,小时数据,2024-12-09 17,2024-12-09 17:00:47,000,973.9,1023.6,7.0,3.9,39,14524,0.0,-,295,0.5,283,0.7,5.0,-0.1
57060/夏县,小时数据,2024-12-09 16,2024-12-09 16:00:48,000,973.8,1023.4,8.8,2.8,25,17710,0.0,-,PPC,0.2,285,0.7,8.6,10.4
57060/夏县,小时数据,2024-12-09 15,2024-12-09 15:00:45,000,974.0,1023.6,8.5,2.8,25,15054,0.0,-,359,1.5,17,1.4,11.0,13.7
57060/夏县,小时数据,2024-12-09 14,2024-12-09 14:00:46,000,974.7,1024.4,8.4,2.5,23,22732,0.0,-,338,1.9,345,1.4,13.0,16.7
57060/夏县,小时数据,2024-12-09 13,2024-12-09 13:00:47,000,976.0,1025.9,7.1,2.1,21,19442,0.0,-,245,2.2,209,1.3,13.5,17.9
57060/夏县,小时数据,2024-12-09 12,2024-12-09 12:00:47,000,977.3,1027.3,6.9,2.5,25,16928,0.0,-,258,0.9,265,1.1,12.1,17.5
57060/夏县,小时数据,2024-12-09 11,2024-12-09 11:00:47,000,978.7,1029.0,4.7,2.7,32,11281,0.0,-,332,1.1,282,1.5,8.6,13.8
57060/夏县,小时数据,2024-12-09 10,2024-12-09 10:00:46,000,978.7,1029.2,2.6,3.5,47,6747,0.0,-,74,1.2,67,1.0,4.6,7.4
57060/夏县,小时数据,2024-12-09 09,2024-12-09 09:00:46,000,978.4,1029.0,0.4,4.0,64,5561,0.0,-,333,0.6,PPC,0.2,0.8,2.7
57060/夏县,小时数据,2024-12-09 08,2024-12-09 08:00:45,000,978.5,1029.1,-0.7,4.4,75,6197,0.0,-,13,1.1,9,1.3,0.1,-0.7
57060/夏县,小时数据,2024-12-09 07,2024-12-09 07:00:49,000,978.7,1029.3,-0.8,4.1,71,6833,0.0,-,339,1.4,343,1.1,0.1,-1.4
57060/夏县,小时数据,2024-12-09 06,2024-12-09 06:00:45,000,978.1,1028.5,-1.0,4.0,71,7352,0.0,-,6,0.8,2,0.5,0.0,-1.6
57060/夏县,小时数据,2024-12-09 05,2024-12-09 05:00:47,000,978.2,1028.4,-0.8,4.0,70,7550,0.0,-,47,0.9,19,0.7,0.0,-1.7
57060/夏县,小时数据,2024-12-09 04,2024-12-09 04:00:47,000,978.6,1028.8,-0.9,4.1,71,7515,0.0,-,PPC,0.0,PPC,0.0,0.1,-1.5
57060/夏县,小时数据,2024-12-09 03,2024-12-09 03:00:46,000,979.3,1029.5,-0.9,4.1,71,7472,0.0,-,PPC,0.0,PPC,0.0,0.1,-1.6
57060/夏县,小时数据,2024-12-09 02,2024-12-09 02:00:44,000,979.4,1029.6,-1.0,3.9,68,6411,0.0,-,PPC,0.0,PPC,0.0,0.1,-1.6
57060/夏县,小时数据,2024-12-09 01,2024-12-09 01:00:48,000,979.7,1030.1,-1.2,3.7,66,8285,0.0,-,PPC,0.2,86,0.6,0.0,-2.0
57060/夏县,小时数据,2024-12-09 00,2024-12-09 00:01:05,000,980.1,1030.6,-1.2,3.9,70,7375,0.0,-,95,0.3,92,0.5,0.0,-2.1
57060/夏县,小时数据,2024-12-08 23,2024-12-08 23:00:45,000,980.6,1031.3,-1.3,3.8,68,5594,0.0,-,PPC,0.0,PPC,0.0,0.0,-2.2
57060/夏县,小时数据,2024-12-08 22,2024-12-08 22:00:46,000,980.8,1031.7,-1.4,3.5,63,6288,0.0,-,PPC,0.0,PPC,0.0,0.0,-3.4
57060/夏县,小时数据,2024-12-08 21,2024-12-08 21:00:45,000,980.7,1032.0,-1.1,3.3,59,8623,0.0,-,137,1.3,131,1.3,0.0,-3.8
57060/夏县,小时数据,2024-12-08 20,2024-12-08 20:00:47,000,980.7,1032.3,-0.1,3.0,50,10155,0.0,-,PPC,0.0,PPC,0.0,-0.2,-3.5
57060/夏县,小时数据,2024-12-08 19,2024-12-08 19:00:46,000,980.1,1031.7,0.4,2.9,46,9409,0.0,-,24,1.3,22,1.2,0.3,-2.8
57060/夏县,小时数据,2024-12-08 18,2024-12-08 18:00:47,000,979.8,1031.2,2.2,2.9,40,11901,0.0,-,34,1.4,24,1.4,0.7,-4.0
57060/夏县,小时数据,2024-12-08 17,2024-12-08 17:00:47,000,979.9,1031.1,4.0,2.8,34,13690,0.0,-,12,1.1,14,1.2,3.1,2.7
57060/夏县,小时数据,2024-12-08 16,2024-12-08 16:00:46,000,980.0,1031.0,5.1,2.5,28,13668,0.0,-,358,2.6,359,2.3,4.9,6.4
57060/夏县,小时数据,2024-12-08 15,2024-12-08 15:00:45,000,980.6,1031.6,5.5,2.3,26,23007,0.0,-,353,1.5,2,1.2,7.1,11.6
57060/夏县,小时数据,2024-12-08 14,2024-12-08 14:00:47,000,981.3,1032.3,5.2,2.4,27,20189,0.0,-,6,1.6,308,1.4,6.3,12.1
57060/夏县,小时数据,2024-12-08 13,2024-12-08 13:00:45,000,982.9,1034.0,4.1,2.5,30,22622,0.0,-,15,2.2,51,1.7,6.1,11.8
57060/夏县,小时数据,2024-12-08 12,2024-12-08 12:00:45,000,984.6,1035.8,2.8,2.8,37,18747,0.0,-,338,2.0,351,1.4,4.5,11.3
57060/夏县,小时数据,2024-12-08 11,2024-12-08 11:00:45,000,985.6,1037.0,0.7,2.9,45,15205,0.0,-,27,1.3,14,1.5,0.9,8.4
57060/夏县,小时数据,2024-12-08 10,2024-12-08 10:00:46,000,986.4,1038.0,-1.2,3.1,55,12217,0.0,-,353,1.5,354,1.6,-0.2,3.6
57060/夏县,小时数据,2024-12-08 09,2024-12-08 09:59:39,000,985.8,1037.6,-5.2,3.4,83,9081,0.0,-,14,0.9,15,1.0,-1.0,-2.1
57060/夏县,小时数据,2024-12-08 08,2024-12-08 09:51:15,000,985.7,1037.8,-9.2,2.8,92,12076,0.0,-,34,1.4,54,1.1,-2.7,-9.0
57060/夏县,小时数据,2024-12-08 07,2024-12-08 09:50:52,000,985.8,1037.7,-10.1,2.6,90,16354,0.0,-,48,1.3,87,0.9,-3.1,-12.1
57060/夏县,小时数据,2024-12-08 06,2024-12-08 09:50:42,000,985.7,1037.4,-10.1,2.6,90,15129,0.0,-,33,1.4,29,1.5,-3.0,-12.0
57060/夏县,小时数据,2024-12-08 05,2024-12-08 05:00:39,000,986.6,1038.0,-9.5,2.6,88,16405,0.0,-,19,0.4,31,0.9,-2.9,-12.2
57060/夏县,小时数据,2024-12-08 04,2024-12-08 04:00:39,000,986.6,1037.7,-9.2,2.6,86,14895,0.0,-,85,0.7,74,1.0,-2.8,-12.4
57060/夏县,小时数据,2024-12-08 03,2024-12-08 03:00:43,000,987.4,1038.6,-8.8,2.7,85,8778,0.0,-,139,0.9,112,0.9,-2.6,-12.1
57060/夏县,小时数据,2024-12-08 02,2024-12-08 02:00:44,000,987.1,1038.1,-7.9,2.6,78,9544,0.0,-,344,0.5,350,0.8,-2.4,-11.8
57060/夏县,小时数据,2024-12-08 01,2024-12-08 01:00:39,000,986.7,1037.8,-6.9,2.8,77,23248,0.0,-,165,1.8,172,1.9,-2.1,-11.3
57060/夏县,小时数据,2024-12-08 00,2024-12-08 00:00:53,000,987.5,1038.6,-6.6,2.7,72,15359,0.0,-,91,0.9,86,1.0,-1.7,-11.3
57060/夏县,小时数据,2024-12-07 23,2024-12-07 23:00:40,000,987.9,1039.1,-5.5,2.7,66,21690,0.0,-,PPC,0.2,24,0.5,-1.2,-10.5
57060/夏县,小时数据,2024-12-07 22,2024-12-07 22:00:41,000,987.5,1039.0,-5.4,2.8,69,14388,0.0,-,221,1.3,220,1.1,-0.9,-10.4
57060/夏县,小时数据,2024-12-07 21,2024-12-07 21:00:39,000,986.9,1038.7,-4.1,2.8,61,13850,0.0,-,109,1.0,115,1.1,-0.7,-10.1
57060/夏县,小时数据,2024-12-07 20,2024-12-07 20:00:42,000,986.4,1038.3,-2.5,2.7,54,12350,0.0,-,PPC,0.0,149,0.4,-0.5,-9.4
57060/夏县,小时数据,2024-12-07 19,2024-12-07 19:00:39,000,985.7,1037.3,0.0,2.4,40,11568,0.0,-,86,1.2,105,1.3,-0.1,-7.8
57060/夏县,小时数据,2024-12-07 18,2024-12-07 18:00:40,000,984.8,1036.1,2.6,2.4,32,25225,0.0,-,348,1.6,340,1.7,0.8,-5.7
57060/夏县,小时数据,2024-12-07 17,2024-12-07 17:00:41,000,984.2,1035.2,5.6,2.5,28,30000,0.0,-,343,1.6,339,1.9,3.4,0.2
57060/夏县,小时数据,2024-12-07 16,2024-12-07 16:00:43,000,983.9,1034.7,7.5,2.7,26,30000,0.0,-,331,3.2,347,2.6,7.5,9.2
57060/夏县,小时数据,2024-12-07 15,2024-12-07 15:00:39,000,983.6,1034.3,7.4,2.8,27,30000,0.0,-,283,1.8,338,2.7,9.8,12.2
57060/夏县,小时数据,2024-12-07 14,2024-12-07 14:00:43,000,984.2,1034.9,7.5,3.2,31,30000,0.0,-,229,2.2,278,2.0,11.4,17.1
57060/夏县,小时数据,2024-12-07 13,2024-12-07 13:00:39,000,984.9,1035.7,6.2,2.9,31,27422,0.0,-,285,0.5,258,1.5,10.9,16.4
57060/夏县,小时数据,2024-12-07 12,2024-12-07 12:00:39,000,985.9,1036.8,5.6,3.2,35,30000,0.0,-,318,2.6,279,1.8,6.6,15.0
57060/夏县,小时数据,2024-12-07 11,2024-12-07 11:00:39,000,986.3,1037.3,3.6,3.7,47,19869,0.0,-,325,2.0,322,2.1,1.5,12.4
57060/夏县,小时数据,2024-12-07 10,2024-12-07 10:00:42,000,986.3,1037.5,0.6,5.0,79,10366,0.0,-,PPC,0.0,PPC,0.0,-0.1,5.7
57060/夏县,小时数据,2024-12-07 09,2024-12-07 09:00:41,000,985.7,1037.3,-4.4,4.4,100,5320,0.0,-,PPC,0.0,76,0.5,-1.0,-2.9
57060/夏县,小时数据,2024-12-07 08,2024-12-07 08:00:40,000,984.8,1036.4,-6.9,3.6,99,7207,0.0,-,PPC,0.0,PPC,0.0,-1.8,-7.0
57060/夏县,小时数据,2024-12-07 07,2024-12-07 07:00:39,000,983.8,1035.0,-7.1,3.6,100,7315,0.0,-,42,1.2,51,0.6,-2.1,-9.9
57060/夏县,小时数据,2024-12-07 06,2024-12-07 06:00:43,000,983.3,1034.3,-7.4,3.5,99,5499,0.0,-,PPC,0.0,PPC,0.0,-2.1,-9.4
57060/夏县,小时数据,2024-12-07 05,2024-12-07 05:00:40,000,983.0,1033.7,-7.1,3.5,97,5103,0.0,-,11,1.0,22,0.9,-2.0,-9.8
57060/夏县,小时数据,2024-12-07 04,2024-12-07 04:00:42,000,982.6,1033.2,-6.6,3.6,97,4463,0.0,-,95,0.9,62,1.0,-1.8,-9.9
57060/夏县,小时数据,2024-12-07 03,2024-12-07 03:00:39,000,982.5,1033.0,-6.4,3.6,96,4652,0.0,-,34,1.0,49,1.3,-1.5,-9.6
57060/夏县,小时数据,2024-12-07 02,2024-12-07 02:00:38,000,982.2,1032.7,-5.8,3.8,97,4312,0.0,-,97,1.3,121,1.1,-1.3,-9.5
57060/夏县,小时数据,2024-12-07 01,2024-12-07 01:00:39,000,981.5,1032.0,-5.5,3.9,95,3675,0.0,-,7,1.0,356,1.1,-0.9,-9.2
57060/夏县,小时数据,2024-12-07 00,2024-12-07 00:00:44,000,980.8,1031.4,-5.2,3.8,92,4847,0.0,-,47,1.1,47,1.1,-0.7,-9.2
57060/夏县,小时数据,2024-12-06 23,2024-12-06 23:00:43,000,980.6,1031.2,-4.3,4.1,92,3745,0.0,-,PPC,0.0,PPC,0.0,-0.6,-8.3
57060/夏县,小时数据,2024-12-06 22,2024-12-06 22:00:45,000,980.3,1031.1,-3.5,3.9,83,5557,0.0,-,47,1.1,72,0.9,-0.5,-8.4
57060/夏县,小时数据,2024-12-06 21,2024-12-06 21:00:43,000,979.7,1030.8,-2.6,4.0,79,5997,0.0,-,38,0.8,31,1.0,-0.3,-7.8
57060/夏县,小时数据,2024-12-06 20,2024-12-06 20:00:45,000,979.0,1030.3,-0.8,3.9,68,8878,0.0,-,37,1.0,41,1.2,0.1,-7.1
57060/夏县,小时数据,2024-12-06 19,2024-12-06 19:00:43,000,978.0,1028.9,3.2,4.0,52,15955,0.0,-,151,1.7,144,2.2,0.8,-4.8
57060/夏县,小时数据,2024-12-06 18,2024-12-06 18:00:46,000,977.3,1027.9,5.2,3.8,43,17587,0.0,-,148,1.7,163,1.8,2.0,-3.6
57060/夏县,小时数据,2024-12-06 17,2024-12-06 17:00:42,000,976.5,1026.8,7.7,4.2,40,18124,0.0,-,194,2.9,198,2.5,4.7,4.0
57060/夏县,小时数据,2024-12-06 16,2024-12-06 16:00:42,000,976.1,1026.3,8.7,4.0,36,17503,0.0,-,205,2.4,208,2.4,7.6,9.4
57060/夏县,小时数据,2024-12-06 15,2024-12-06 15:00:40,000,976.2,1026.3,8.9,4.1,36,16143,0.0,-,230,1.9,179,1.9,10.3,13.4
57060/夏县,小时数据,2024-12-06 14,2024-12-06 14:00:40,000,976.7,1026.9,8.0,4.2,39,13089,0.0,-,200,2.7,191,2.8,11.7,15.7
57060/夏县,小时数据,2024-12-06 13,2024-12-06 13:00:41,000,977.3,1027.5,7.3,4.7,46,9187,0.0,-,201,3.4,228,2.8,12.0,17.0
57060/夏县,小时数据,2024-12-06 12,2024-12-06 12:00:42,000,978.1,1028.4,5.9,4.6,50,10483,0.0,-,235,1.7,235,2.3,9.6,16.4
57060/夏县,小时数据,2024-12-06 11,2024-12-06 11:00:42,000,978.3,1028.7,5.0,4.6,53,10940,0.0,-,223,2.5,227,2.7,4.0,14.4
57060/夏县,小时数据,2024-12-06 10,2024-12-06 10:00:40,000,978.1,1028.6,2.1,5.7,80,4204,0.0,-,36,0.6,32,0.5,0.2,8.5
57060/夏县,小时数据,2024-12-06 09,2024-12-06 09:00:40,000,977.7,1028.4,-2.8,5.0,100,3449,0.0,-,23,1.3,15,0.9,-0.7,-0.2
57060/夏县,小时数据,2024-12-06 08,2024-12-06 08:00:41,000,977.5,1028.3,-6.6,3.7,100,4437,0.0,-,81,0.7,82,0.7,-2.0,-8.0
57060/夏县,小时数据,2024-12-06 07,2024-12-06 07:00:39,000,977.1,1027.8,-6.8,3.6,99,5717,0.0,-,48,0.9,29,1.2,-2.1,-9.2
57060/夏县,小时数据,2024-12-06 06,2024-12-06 06:00:41,000,976.9,1027.5,-6.7,3.6,98,4502,0.0,-,129,0.7,87,0.7,-1.9,-9.4
57060/夏县,小时数据,2024-12-06 05,2024-12-06 05:00:39,000,977.2,1027.7,-6.4,3.7,98,3891,0.0,-,56,1.1,59,1.2,-1.7,-9.4
57060/夏县,小时数据,2024-12-06 04,2024-12-06 04:00:41,000,977.3,1027.7,-6.0,3.9,100,4981,0.0,-,10,1.1,359,1.1,-1.5,-9.1
57060/夏县,小时数据,2024-12-06 03,2024-12-06 03:00:40,000,977.2,1027.5,-5.7,3.9,97,5178,0.0,-,PPC,0.0,PPC,0.0,-1.2,-9.3
57060/夏县,小时数据,2024-12-06 02,2024-12-06 02:00:42,000,977.2,1027.5,-5.1,3.9,94,5494,0.0,-,37,1.5,34,1.5,-0.9,-8.8
57060/夏县,小时数据,2024-12-06 01,2024-12-06 01:00:40,000,977.0,1027.2,-4.5,4.1,93,4752,0.0,-,24,1.2,29,1.0,-0.7,-8.8
57060/夏县,小时数据,2024-12-06 00,2024-12-06 00:00:44,000,977.6,1028.0,-3.8,4.0,86,5208,0.0,-,34,1.3,42,1.4,-0.6,-8.2
57060/夏县,小时数据,2024-12-05 23,2024-12-05 23:00:41,000,977.7,1028.0,-2.9,4.0,82,5526,0.0,-,55,0.9,67,0.9,-0.5,-7.6
57060/夏县,小时数据,2024-12-05 22,2024-12-05 22:00:39,000,977.7,1028.1,-1.8,4.1,77,8541,0.0,-,352,1.3,16,1.3,-0.2,-7.0
57060/夏县,小时数据,2024-12-05 21,2024-12-05 21:00:41,000,977.6,1028.4,1.1,4.1,62,13299,0.0,-,138,1.2,148,1.6,0.3,-5.8
57060/夏县,小时数据,2024-12-05 20,2024-12-05 20:00:45,000,977.1,1027.9,3.4,4.3,55,17979,0.0,-,113,1.4,140,1.5,1.3,-3.2
57060/夏县,小时数据,2024-12-05 19,2024-12-05 19:00:40,000,976.7,1027.4,4.9,4.2,49,17168,0.0,-,152,1.3,148,1.6,2.8,0.4
57060/夏县,小时数据,2024-12-05 18,2024-12-05 18:00:44,000,976.2,1026.7,5.9,4.4,47,17366,0.0,-,154,1.8,157,2.0,3.8,3.8
57060/夏县,小时数据,2024-12-05 17,2024-12-05 17:00:43,000,976.1,1026.5,6.6,4.2,43,18545,0.0,-,185,2.1,198,2.4,5.0,5.2
57060/夏县,小时数据,2024-12-05 16,2024-12-05 16:00:44,000,976.0,1026.3,7.2,4.3,42,22581,0.0,-,214,4.2,214,4.0,7.2,8.7
57060/夏县,小时数据,2024-12-05 15,2024-12-05 15:00:40,000,976.0,1026.2,7.8,4.2,40,21908,0.0,-,214,3.2,201,3.8,9.3,12.3
57060/夏县,小时数据,2024-12-05 14,2024-12-05 14:00:40,000,976.3,1026.5,7.5,4.1,40,18746,0.0,-,193,2.1,189,2.3,9.8,13.4
57060/夏县,小时数据,2024-12-05 13,2024-12-05 13:00:39,000,977.6,1027.9,7.4,4.5,44,7483,0.0,-,203,2.3,211,2.7,10.9,16.6
57060/夏县,小时数据,2024-12-05 12,2024-12-05 12:00:41,000,978.6,1029.0,5.5,4.3,48,15022,0.0,-,216,1.5,216,2.0,5.6,12.8
57060/夏县,小时数据,2024-12-05 11,2024-12-05 11:00:42,000,979.7,1030.2,4.9,4.2,48,16193,0.0,-,270,1.1,305,0.8,1.9,10.7
57060/夏县,小时数据,2024-12-05 10,2024-12-05 10:00:44,000,980.4,1031.0,3.0,5.3,70,9910,0.0,-,231,2.7,226,2.2,0.1,9.5
57060/夏县,小时数据,2024-12-05 09,2024-12-05 09:00:39,000,980.5,1031.6,-3.6,4.7,100,6255,0.0,-,PPC,0.0,26,0.3,-0.8,-2.1
57060/夏县,小时数据,2024-12-05 08,2024-12-05 08:00:42,000,980.2,1031.5,-6.7,3.7,100,4938,0.0,-,PPC,0.0,PPC,0.0,-1.9,-7.7
